City,Date,Card Type,Exp Type,Gender,Amount,Date_as_int,Year,Month,Country
Ahmedabad,2014-04-20,Silver,Entertainment,F,49660,20140420,2014,Apr,India
Bengaluru,2013-12-25,Silver,Fuel,F,49988,20131225,2013,Dec,India
Greater Mumbai,2014-06-18,Signature,Grocery,M,103572,20140618,2014,Jun,India
Bengaluru,2014-09-20,Platinum,Bills,F,248257,20140920,2014,Sep,India
Bengaluru,2014-10-25,Platinum,Food,M,288269,20141025,2014,Oct,India
Greater Mumbai,2015-03-02,Platinum,Food,F,170297,20150302,2015,Mar,India
Delhi,2013-10-09,Gold,Food,F,295917,20131009,2013,Oct,India
Greater Mumbai,2014-11-12,Platinum,Fuel,M,50416,20141112,2014,Nov,India
Delhi,2013-10-06,Signature,Food,F,156519,20131006,2013,Oct,India
Ahmedabad,2013-11-30,Platinum,Bills,M,122906,20131130,2013,Nov,India
Ahmedabad,2014-04-08,Signature,Entertainment,F,231969,20140408,2014,Apr,India
Bengaluru,2013-10-21,Gold,Bills,F,290022,20131021,2013,Oct,India
Delhi,2015-03-18,Platinum,Food,F,63691,20150318,2015,Mar,India
Greater Mumbai,2014-06-06,Silver,Fuel,F,193602,20140606,2014,Jun,India
Ahmedabad,2014-04-03,Gold,Fuel,F,176859,20140403,2014,Apr,India
Delhi,2015-02-17,Gold,Entertainment,M,196037,20150217,2015,Feb,India
Ahmedabad,2014-08-16,Gold,Grocery,M,246068,20140816,2014,Aug,India
Greater Mumbai,2014-12-01,Silver,Grocery,M,28122,20141201,2014,Dec,India
Ahmedabad,2015-01-07,Silver,Entertainment,M,170937,20150107,2015,Jan,India
Ahmedabad,2014-10-06,Gold,Bills,M,127798,20141006,2014,Oct,India
Ahmedabad,2014-01-08,Signature,Fuel,M,282235,20140108,2014,Jan,India
Delhi,2014-12-23,Gold,Food,M,40837,20141223,2014,Dec,India
Bengaluru,2013-10-28,Platinum,Food,M,222217,20131028,2013,Oct,India
Bengaluru,2014-04-20,Silver,Food,M,253161,20140420,2014,Apr,India
Ahmedabad,2014-10-02,Signature,Food,M,76255,20141002,2014,Oct,India
Ahmedabad,2014-07-19,Platinum,Entertainment,F,123724,20140719,2014,Jul,India
Greater Mumbai,2014-10-20,Signature,Bills,F,172093,20141020,2014,Oct,India
Ahmedabad,2014-05-02,Signature,Grocery,M,93499,20140502,2014,May,India
Ahmedabad,2014-02-22,Silver,Fuel,F,31353,20140222,2014,Feb,India
Greater Mumbai,2014-10-24,Silver,Fuel,F,205830,20141024,2014,Oct,India
Ahmedabad,2014-08-06,Gold,Entertainment,M,223444,20140806,2014,Aug,India
Greater Mumbai,2013-12-23,Silver,Food,M,218498,20131223,2013,Dec,India
Delhi,2014-03-10,Signature,Entertainment,M,8844,20140310,2014,Mar,India
Bengaluru,2015-01-06,Signature,Food,M,30206,20150106,2015,Jan,India
Delhi,2015-02-07,Gold,Fuel,F,220520,20150207,2015,Feb,India
Ahmedabad,2014-05-28,Signature,Entertainment,F,155034,20140528,2014,May,India
Ahmedabad,2014-03-27,Signature,Grocery,F,118490,20140327,2014,Mar,India
Ahmedabad,2013-11-26,Platinum,Entertainment,F,198752,20131126,2013,Nov,India
Greater Mumbai,2014-09-17,Gold,Fuel,F,253590,20140917,2014,Sep,India
Ahmedabad,2014-02-08,Silver,Entertainment,M,10590,20140208,2014,Feb,India
Delhi,2014-01-22,Gold,Food,F,125162,20140122,2014,Jan,India
Bengaluru,2014-01-31,Gold,Food,F,189867,20140131,2014,Jan,India
Greater Mumbai,2014-12-25,Platinum,Food,F,19194,20141225,2014,Dec,India
Bengaluru,2015-05-24,Platinum,Entertainment,F,35372,20150524,2015,May,India
Greater Mumbai,2014-06-03,Platinum,Fuel,F,55506,20140603,2014,Jun,India
Ahmedabad,2014-02-14,Silver,Fuel,F,195702,20140214,2014,Feb,India
Ahmedabad,2014-01-25,Gold,Entertainment,F,251030,20140125,2014,Jan,India
Ahmedabad,2014-03-10,Silver,Food,F,26647,20140310,2014,Mar,India
Delhi,2014-07-25,Platinum,Entertainment,M,158973,20140725,2014,Jul,India
Ahmedabad,2015-02-12,Gold,Food,M,193286,20150212,2015,Feb,India
Delhi,2014-01-19,Signature,Bills,M,220673,20140119,2014,Jan,India
Bengaluru,2014-05-04,Gold,Food,F,77839,20140504,2014,May,India
Greater Mumbai,2015-02-19,Platinum,Food,M,119741,20150219,2015,Feb,India
Greater Mumbai,2015-05-13,Signature,Fuel,F,234689,20150513,2015,May,India
Delhi,2014-01-22,Signature,Entertainment,M,148983,20140122,2014,Jan,India
Bengaluru,2014-03-19,Signature,Grocery,F,205574,20140319,2014,Mar,India
Delhi,2013-12-20,Platinum,Grocery,F,207347,20131220,2013,Dec,India
Ahmedabad,2014-10-21,Gold,Fuel,F,121717,20141021,2014,Oct,India
Bengaluru,2013-10-07,Gold,Bills,M,152070,20131007,2013,Oct,India
Bengaluru,2014-10-05,Gold,Food,M,106635,20141005,2014,Oct,India
Greater Mumbai,2014-02-14,Platinum,Grocery,M,129505,20140214,2014,Feb,India
Ahmedabad,2014-10-12,Gold,Fuel,M,4473,20141012,2014,Oct,India
Delhi,2013-11-04,Signature,Entertainment,M,253025,20131104,2013,Nov,India
Ahmedabad,2013-10-18,Gold,Fuel,F,12595,20131018,2013,Oct,India
Delhi,2015-02-09,Platinum,Entertainment,M,198327,20150209,2015,Feb,India
Bengaluru,2014-02-19,Gold,Food,F,34901,20140219,2014,Feb,India
Ahmedabad,2014-04-26,Gold,Bills,M,261919,20140426,2014,Apr,India
Bengaluru,2013-10-10,Silver,Grocery,M,291694,20131010,2013,Oct,India
Ahmedabad,2014-09-27,Platinum,Bills,M,7005,20140927,2014,Sep,India
Greater Mumbai,2014-04-09,Silver,Fuel,F,250063,20140409,2014,Apr,India
Greater Mumbai,2015-03-12,Platinum,Bills,F,7651,20150312,2015,Mar,India
Ahmedabad,2014-06-24,Platinum,Entertainment,M,81687,20140624,2014,Jun,India
Bengaluru,2014-07-16,Silver,Entertainment,M,193468,20140716,2014,Jul,India
Greater Mumbai,2014-05-24,Platinum,Grocery,F,246966,20140524,2014,May,India
Ahmedabad,2014-12-04,Silver,Bills,F,231689,20141204,2014,Dec,India
Delhi,2015-01-24,Silver,Entertainment,M,234732,20150124,2015,Jan,India
Delhi,2014-04-10,Silver,Entertainment,M,219872,20140410,2014,Apr,India
Delhi,2015-02-01,Platinum,Food,F,270076,20150201,2015,Feb,India
Delhi,2014-07-16,Gold,Fuel,F,151781,20140716,2014,Jul,India
Ahmedabad,2014-11-26,Silver,Food,F,298885,20141126,2014,Nov,India
Greater Mumbai,2014-04-18,Signature,Bills,F,58875,20140418,2014,Apr,India
Greater Mumbai,2014-04-14,Signature,Bills,M,22806,20140414,2014,Apr,India
Bengaluru,2015-01-10,Signature,Fuel,M,29264,20150110,2015,Jan,India
Delhi,2015-04-14,Platinum,Bills,F,297594,20150414,2015,Apr,India
Greater Mumbai,2014-12-30,Gold,Bills,M,38496,20141230,2014,Dec,India
Ahmedabad,2014-07-22,Silver,Food,F,115647,20140722,2014,Jul,India
Greater Mumbai,2014-05-15,Silver,Food,F,149343,20140515,2014,May,India
Greater Mumbai,2015-04-09,Gold,Fuel,M,270207,20150409,2015,Apr,India
Delhi,2014-05-05,Platinum,Bills,F,186358,20140505,2014,May,India
Ahmedabad,2015-05-01,Silver,Fuel,M,263095,20150501,2015,May,India
Delhi,2014-11-05,Platinum,Entertainment,F,232431,20141105,2014,Nov,India
Delhi,2014-11-18,Platinum,Fuel,F,244009,20141118,2014,Nov,India
Delhi,2014-04-13,Silver,Fuel,F,79325,20140413,2014,Apr,India
Bengaluru,2014-07-12,Gold,Food,M,293135,20140712,2014,Jul,India
Greater Mumbai,2014-12-29,Silver,Bills,M,119718,20141229,2014,Dec,India
Delhi,2015-02-18,Signature,Grocery,M,104974,20150218,2015,Feb,India
Greater Mumbai,2014-09-08,Signature,Bills,F,75066,20140908,2014,Sep,India
Delhi,2015-05-19,Signature,Bills,M,188614,20150519,2015,May,India
Greater Mumbai,2013-11-21,Silver,Bills,M,42528,20131121,2013,Nov,India
Ahmedabad,2013-11-12,Platinum,Entertainment,M,128597,20131112,2013,Nov,India
Bengaluru,2014-05-06,Signature,Grocery,M,211054,20140506,2014,May,India
Ahmedabad,2015-04-02,Platinum,Food,M,62692,20150402,2015,Apr,India
Greater Mumbai,2015-04-11,Signature,Fuel,M,269088,20150411,2015,Apr,India
Ahmedabad,2013-11-28,Platinum,Bills,F,243298,20131128,2013,Nov,India
Greater Mumbai,2015-05-25,Signature,Fuel,M,7550,20150525,2015,May,India
Ahmedabad,2015-01-20,Signature,Food,F,1265,20150120,2015,Jan,India
Bengaluru,2014-10-30,Gold,Entertainment,M,151670,20141030,2014,Oct,India
Greater Mumbai,2014-02-09,Signature,Fuel,M,73379,20140209,2014,Feb,India
Bengaluru,2014-11-22,Platinum,Fuel,M,252255,20141122,2014,Nov,India
Greater Mumbai,2014-03-29,Silver,Bills,M,38740,20140329,2014,Mar,India
Bengaluru,2014-08-31,Platinum,Entertainment,F,110968,20140831,2014,Aug,India
Bengaluru,2015-03-26,Silver,Entertainment,M,33371,20150326,2015,Mar,India
Ahmedabad,2014-12-09,Silver,Bills,M,182309,20141209,2014,Dec,India
Delhi,2014-07-22,Gold,Food,M,112558,20140722,2014,Jul,India
Bengaluru,2014-01-02,Signature,Grocery,F,299040,20140102,2014,Jan,India
Greater Mumbai,2015-03-31,Signature,Entertainment,F,159141,20150331,2015,Mar,India
Bengaluru,2014-01-20,Platinum,Fuel,M,207078,20140120,2014,Jan,India
Bengaluru,2015-01-06,Signature,Food,M,232635,20150106,2015,Jan,India
Delhi,2014-02-04,Platinum,Bills,M,144398,20140204,2014,Feb,India
Bengaluru,2014-01-31,Platinum,Fuel,M,265531,20140131,2014,Jan,India
Delhi,2015-02-02,Gold,Grocery,F,188143,20150202,2015,Feb,India
Ahmedabad,2014-12-28,Signature,Entertainment,M,79970,20141228,2014,Dec,India
Bengaluru,2014-01-05,Gold,Entertainment,M,207831,20140105,2014,Jan,India
Bengaluru,2014-07-06,Signature,Fuel,M,226486,20140706,2014,Jul,India
Greater Mumbai,2013-12-22,Silver,Food,M,47247,20131222,2013,Dec,India
Ahmedabad,2014-06-15,Signature,Food,M,198530,20140615,2014,Jun,India
Bengaluru,2014-09-06,Signature,Bills,F,88293,20140906,2014,Sep,India
Bengaluru,2015-03-03,Platinum,Bills,M,257118,20150303,2015,Mar,India
Ahmedabad,2014-05-04,Platinum,Fuel,F,176991,20140504,2014,May,India
Delhi,2015-03-06,Signature,Fuel,F,15025,20150306,2015,Mar,India
Ahmedabad,2013-11-19,Platinum,Bills,F,239453,20131119,2013,Nov,India
Delhi,2015-04-27,Gold,Fuel,F,98236,20150427,2015,Apr,India
Delhi,2014-01-23,Signature,Fuel,F,144517,20140123,2014,Jan,India
Ahmedabad,2014-05-16,Gold,Grocery,F,278516,20140516,2014,May,India
Greater Mumbai,2013-12-11,Silver,Bills,M,213719,20131211,2013,Dec,India
Ahmedabad,2015-03-16,Silver,Grocery,F,167523,20150316,2015,Mar,India
Greater Mumbai,2015-05-10,Silver,Grocery,F,44230,20150510,2015,May,India
Ahmedabad,2014-11-23,Signature,Bills,M,182212,20141123,2014,Nov,India
Greater Mumbai,2014-09-24,Silver,Entertainment,M,43419,20140924,2014,Sep,India
Ahmedabad,2015-02-06,Platinum,Food,F,117563,20150206,2015,Feb,India
Bengaluru,2015-02-02,Platinum,Fuel,M,114853,20150202,2015,Feb,India
Delhi,2015-02-24,Silver,Fuel,F,54894,20150224,2015,Feb,India
Delhi,2015-01-04,Gold,Entertainment,F,93929,20150104,2015,Jan,India
Ahmedabad,2014-03-21,Signature,Bills,F,161580,20140321,2014,Mar,India
Ahmedabad,2013-11-08,Platinum,Bills,F,54090,20131108,2013,Nov,India
Greater Mumbai,2013-10-24,Gold,Food,M,9201,20131024,2013,Oct,India
Delhi,2013-12-27,Gold,Fuel,M,18133,20131227,2013,Dec,India
Ahmedabad,2015-03-07,Signature,Bills,F,39007,20150307,2015,Mar,India
Bengaluru,2013-12-12,Signature,Grocery,M,188819,20131212,2013,Dec,India
Bengaluru,2015-02-11,Signature,Bills,M,217968,20150211,2015,Feb,India
Ahmedabad,2014-11-12,Signature,Grocery,M,228427,20141112,2014,Nov,India
Delhi,2014-08-12,Platinum,Bills,F,154256,20140812,2014,Aug,India
Greater Mumbai,2015-03-15,Silver,Entertainment,F,254603,20150315,2015,Mar,India
Ahmedabad,2014-08-13,Signature,Food,F,103568,20140813,2014,Aug,India
Delhi,2013-11-06,Platinum,Fuel,M,12638,20131106,2013,Nov,India
Ahmedabad,2014-02-08,Gold,Food,M,4737,20140208,2014,Feb,India
Greater Mumbai,2014-04-24,Gold,Bills,F,152667,20140424,2014,Apr,India
Ahmedabad,2015-03-15,Gold,Grocery,M,58143,20150315,2015,Mar,India
Bengaluru,2015-04-26,Silver,Food,F,173178,20150426,2015,Apr,India
Bengaluru,2015-01-11,Platinum,Fuel,M,126079,20150111,2015,Jan,India
Bengaluru,2014-03-20,Silver,Entertainment,M,49976,20140320,2014,Mar,India
Greater Mumbai,2013-10-23,Signature,Food,F,183818,20131023,2013,Oct,India
Ahmedabad,2015-01-18,Silver,Grocery,M,202671,20150118,2015,Jan,India
Greater Mumbai,2014-07-11,Signature,Grocery,M,19014,20140711,2014,Jul,India
Greater Mumbai,2014-04-02,Platinum,Grocery,F,136271,20140402,2014,Apr,India
Greater Mumbai,2015-05-14,Platinum,Food,F,61427,20150514,2015,May,India
Ahmedabad,2014-03-23,Gold,Bills,M,226543,20140323,2014,Mar,India
Ahmedabad,2014-02-13,Silver,Entertainment,F,85013,20140213,2014,Feb,India
Ahmedabad,2015-03-25,Platinum,Food,F,44844,20150325,2015,Mar,India
Greater Mumbai,2014-01-28,Silver,Grocery,F,127077,20140128,2014,Jan,India
Bengaluru,2013-12-28,Gold,Grocery,F,18848,20131228,2013,Dec,India
Delhi,2015-04-16,Gold,Grocery,F,36672,20150416,2015,Apr,India
Bengaluru,2015-01-16,Platinum,Food,M,282707,20150116,2015,Jan,India
Ahmedabad,2015-02-01,Gold,Fuel,M,233207,20150201,2015,Feb,India
Delhi,2014-12-18,Gold,Bills,M,59017,20141218,2014,Dec,India
Delhi,2013-12-24,Gold,Food,M,146258,20131224,2013,Dec,India
Ahmedabad,2014-11-28,Silver,Entertainment,M,56636,20141128,2014,Nov,India
Ahmedabad,2014-04-18,Signature,Entertainment,F,257567,20140418,2014,Apr,India
Ahmedabad,2014-05-27,Gold,Food,M,292393,20140527,2014,May,India
Bengaluru,2013-11-24,Gold,Food,F,96794,20131124,2013,Nov,India
Bengaluru,2015-02-19,Platinum,Grocery,M,100624,20150219,2015,Feb,India
Greater Mumbai,2013-11-18,Gold,Entertainment,F,192109,20131118,2013,Nov,India
Ahmedabad,2014-10-07,Platinum,Grocery,M,191123,20141007,2014,Oct,India
Ahmedabad,2014-06-13,Platinum,Grocery,F,57211,20140613,2014,Jun,India
Bengaluru,2015-03-26,Gold,Fuel,M,49831,20150326,2015,Mar,India
Bengaluru,2014-02-21,Signature,Bills,M,212005,20140221,2014,Feb,India
Greater Mumbai,2014-11-07,Signature,Entertainment,F,51790,20141107,2014,Nov,India
Delhi,2014-07-30,Signature,Entertainment,F,108940,20140730,2014,Jul,India
Bengaluru,2014-04-15,Gold,Food,F,102525,20140415,2014,Apr,India
Greater Mumbai,2014-11-11,Signature,Entertainment,M,134427,20141111,2014,Nov,India
Bengaluru,2014-10-09,Silver,Bills,F,41516,20141009,2014,Oct,India
Bengaluru,2015-05-04,Gold,Grocery,F,267301,20150504,2015,May,India
Ahmedabad,2014-08-03,Platinum,Food,F,116820,20140803,2014,Aug,India
Delhi,2014-12-19,Platinum,Grocery,M,27737,20141219,2014,Dec,India
Greater Mumbai,2014-12-05,Gold,Fuel,F,209099,20141205,2014,Dec,India
Greater Mumbai,2013-12-02,Silver,Bills,M,121028,20131202,2013,Dec,India
Ahmedabad,2013-12-19,Platinum,Food,M,213569,20131219,2013,Dec,India
Bengaluru,2013-12-08,Signature,Bills,M,90354,20131208,2013,Dec,India
Delhi,2014-07-19,Platinum,Food,M,147537,20140719,2014,Jul,India
Greater Mumbai,2014-08-07,Silver,Grocery,M,216726,20140807,2014,Aug,India
Bengaluru,2014-08-07,Gold,Fuel,F,122681,20140807,2014,Aug,India
Bengaluru,2014-09-20,Platinum,Entertainment,M,267612,20140920,2014,Sep,India
Ahmedabad,2015-03-21,Platinum,Food,M,229864,20150321,2015,Mar,India
Ahmedabad,2014-01-01,Platinum,Fuel,F,24200,20140101,2014,Jan,India
Delhi,2014-05-25,Gold,Fuel,M,122144,20140525,2014,May,India
Ahmedabad,2015-02-24,Silver,Fuel,M,112789,20150224,2015,Feb,India
Bengaluru,2014-01-29,Silver,Fuel,F,172814,20140129,2014,Jan,India
Bengaluru,2013-11-05,Silver,Entertainment,F,246465,20131105,2013,Nov,India
Bengaluru,2014-11-22,Gold,Food,F,199156,20141122,2014,Nov,India
Bengaluru,2014-09-15,Silver,Food,F,285661,20140915,2014,Sep,India
Greater Mumbai,2014-08-06,Gold,Grocery,M,188349,20140806,2014,Aug,India
Bengaluru,2014-12-02,Platinum,Bills,F,232774,20141202,2014,Dec,India
Ahmedabad,2014-09-01,Signature,Grocery,M,136601,20140901,2014,Sep,India
Delhi,2014-11-14,Gold,Grocery,F,119657,20141114,2014,Nov,India
Bengaluru,2014-08-06,Signature,Fuel,F,64742,20140806,2014,Aug,India
Delhi,2013-10-11,Platinum,Entertainment,M,44863,20131011,2013,Oct,India
Bengaluru,2014-07-27,Signature,Fuel,M,39444,20140727,2014,Jul,India
Bengaluru,2014-04-13,Gold,Entertainment,M,180453,20140413,2014,Apr,India
Delhi,2014-07-01,Platinum,Entertainment,F,260518,20140701,2014,Jul,India
Delhi,2014-01-08,Silver,Food,F,100623,20140108,2014,Jan,India
Ahmedabad,2014-08-31,Platinum,Food,M,278519,20140831,2014,Aug,India
Greater Mumbai,2014-05-06,Platinum,Entertainment,F,277363,20140506,2014,May,India
Bengaluru,2015-05-26,Signature,Food,M,268608,20150526,2015,May,India
Ahmedabad,2015-04-09,Silver,Entertainment,F,61315,20150409,2015,Apr,India
Greater Mumbai,2014-03-16,Gold,Entertainment,F,78371,20140316,2014,Mar,India
Ahmedabad,2014-06-01,Platinum,Grocery,M,252284,20140601,2014,Jun,India
Greater Mumbai,2014-04-17,Signature,Bills,F,80553,20140417,2014,Apr,India
Greater Mumbai,2015-05-10,Platinum,Fuel,M,260680,20150510,2015,May,India
Ahmedabad,2013-10-31,Silver,Fuel,M,292832,20131031,2013,Oct,India
Bengaluru,2014-07-15,Signature,Fuel,F,30808,20140715,2014,Jul,India
Ahmedabad,2014-01-05,Signature,Entertainment,M,72559,20140105,2014,Jan,India
Ahmedabad,2014-07-28,Platinum,Grocery,F,67804,20140728,2014,Jul,India
Delhi,2013-12-28,Platinum,Food,F,230609,20131228,2013,Dec,India
Greater Mumbai,2013-10-23,Platinum,Entertainment,M,58406,20131023,2013,Oct,India
Ahmedabad,2015-05-06,Silver,Entertainment,M,208720,20150506,2015,May,India
Delhi,2014-02-15,Gold,Food,M,116407,20140215,2014,Feb,India
Greater Mumbai,2014-03-23,Platinum,Entertainment,M,214301,20140323,2014,Mar,India
Ahmedabad,2014-07-21,Platinum,Grocery,M,156919,20140721,2014,Jul,India
Delhi,2014-07-08,Signature,Fuel,F,192912,20140708,2014,Jul,India
Bengaluru,2014-07-17,Platinum,Bills,F,12036,20140717,2014,Jul,India
Delhi,2014-09-20,Platinum,Fuel,M,187757,20140920,2014,Sep,India
Greater Mumbai,2014-01-05,Platinum,Grocery,F,130139,20140105,2014,Jan,India
Delhi,2015-02-27,Silver,Food,M,163953,20150227,2015,Feb,India
Ahmedabad,2014-11-11,Silver,Food,F,215613,20141111,2014,Nov,India
Ahmedabad,2015-03-13,Signature,Grocery,F,64185,20150313,2015,Mar,India
Bengaluru,2015-02-06,Gold,Fuel,F,247978,20150206,2015,Feb,India
Ahmedabad,2014-04-02,Signature,Grocery,F,173006,20140402,2014,Apr,India
Greater Mumbai,2013-12-21,Platinum,Bills,F,45125,20131221,2013,Dec,India
Bengaluru,2015-01-18,Gold,Food,M,218973,20150118,2015,Jan,India
Bengaluru,2014-12-13,Silver,Entertainment,F,222179,20141213,2014,Dec,India
Delhi,2014-11-20,Gold,Entertainment,F,37579,20141120,2014,Nov,India
Greater Mumbai,2015-03-24,Platinum,Entertainment,F,29612,20150324,2015,Mar,India
Bengaluru,2014-10-12,Signature,Fuel,M,109274,20141012,2014,Oct,India
Greater Mumbai,2015-03-10,Signature,Food,F,205497,20150310,2015,Mar,India
Bengaluru,2015-03-27,Platinum,Fuel,F,252230,20150327,2015,Mar,India
Ahmedabad,2014-10-30,Silver,Food,F,54606,20141030,2014,Oct,India
Delhi,2015-04-19,Signature,Entertainment,M,294363,20150419,2015,Apr,India
Ahmedabad,2015-03-28,Platinum,Fuel,F,29896,20150328,2015,Mar,India
Delhi,2014-12-24,Gold,Fuel,F,16609,20141224,2014,Dec,India
Delhi,2013-12-23,Platinum,Entertainment,M,290008,20131223,2013,Dec,India
Ahmedabad,2014-08-13,Gold,Grocery,F,230433,20140813,2014,Aug,India
Greater Mumbai,2014-08-11,Silver,Bills,F,117259,20140811,2014,Aug,India
Bengaluru,2015-03-12,Gold,Entertainment,F,207417,20150312,2015,Mar,India
Greater Mumbai,2015-01-17,Signature,Fuel,F,152348,20150117,2015,Jan,India
Delhi,2015-02-17,Gold,Bills,F,148210,20150217,2015,Feb,India
Ahmedabad,2013-10-30,Platinum,Grocery,F,219139,20131030,2013,Oct,India
Ahmedabad,2015-03-17,Platinum,Grocery,M,264515,20150317,2015,Mar,India
Greater Mumbai,2014-10-12,Platinum,Grocery,M,202187,20141012,2014,Oct,India
Greater Mumbai,2015-02-17,Signature,Bills,M,253220,20150217,2015,Feb,India
Delhi,2013-10-10,Platinum,Fuel,F,240018,20131010,2013,Oct,India
Greater Mumbai,2014-07-13,Silver,Food,M,169103,20140713,2014,Jul,India
Delhi,2014-07-27,Silver,Entertainment,M,141670,20140727,2014,Jul,India
Greater Mumbai,2013-11-29,Signature,Grocery,M,146163,20131129,2013,Nov,India
Delhi,2015-02-17,Gold,Fuel,M,260966,20150217,2015,Feb,India
Delhi,2015-05-08,Gold,Bills,F,238611,20150508,2015,May,India
Delhi,2015-01-16,Platinum,Bills,M,74810,20150116,2015,Jan,India
Ahmedabad,2015-03-18,Silver,Food,F,147047,20150318,2015,Mar,India
Bengaluru,2014-07-15,Signature,Food,M,261637,20140715,2014,Jul,India
Greater Mumbai,2015-01-22,Silver,Food,M,131323,20150122,2015,Jan,India
Delhi,2014-06-05,Signature,Food,F,263176,20140605,2014,Jun,India
Delhi,2013-12-04,Signature,Bills,F,46000,20131204,2013,Dec,India
Delhi,2015-03-11,Gold,Bills,M,79638,20150311,2015,Mar,India
Delhi,2014-03-04,Silver,Grocery,F,158421,20140304,2014,Mar,India
Ahmedabad,2015-01-07,Platinum,Entertainment,F,266375,20150107,2015,Jan,India
Greater Mumbai,2014-09-27,Gold,Bills,M,182002,20140927,2014,Sep,India
Bengaluru,2014-05-11,Signature,Food,F,218630,20140511,2014,May,India
Bengaluru,2013-10-19,Silver,Entertainment,F,38908,20131019,2013,Oct,India
Ahmedabad,2015-05-09,Signature,Bills,M,14029,20150509,2015,May,India
Greater Mumbai,2013-12-06,Gold,Fuel,F,50719,20131206,2013,Dec,India
Greater Mumbai,2014-01-24,Gold,Entertainment,M,108457,20140124,2014,Jan,India
Delhi,2015-03-17,Silver,Bills,M,225285,20150317,2015,Mar,India
Ahmedabad,2014-10-14,Platinum,Bills,F,231493,20141014,2014,Oct,India
Greater Mumbai,2014-04-25,Silver,Fuel,M,215851,20140425,2014,Apr,India
Ahmedabad,2014-02-06,Silver,Fuel,F,37311,20140206,2014,Feb,India
Bengaluru,2014-06-11,Signature,Bills,F,109370,20140611,2014,Jun,India
Delhi,2014-07-09,Platinum,Fuel,F,226908,20140709,2014,Jul,India
Ahmedabad,2013-10-12,Silver,Grocery,F,252655,20131012,2013,Oct,India
Greater Mumbai,2014-04-07,Platinum,Fuel,F,249152,20140407,2014,Apr,India
Delhi,2014-12-20,Gold,Entertainment,F,169872,20141220,2014,Dec,India
Bengaluru,2015-01-31,Signature,Fuel,M,176187,20150131,2015,Jan,India
Bengaluru,2014-02-17,Silver,Fuel,M,241143,20140217,2014,Feb,India
Greater Mumbai,2014-07-11,Gold,Bills,F,148011,20140711,2014,Jul,India
Ahmedabad,2015-04-01,Platinum,Food,F,225527,20150401,2015,Apr,India
Ahmedabad,2015-01-26,Platinum,Grocery,F,178944,20150126,2015,Jan,India
Delhi,2013-11-13,Signature,Fuel,F,152771,20131113,2013,Nov,India
Bengaluru,2015-02-17,Platinum,Entertainment,F,115312,20150217,2015,Feb,India
Ahmedabad,2013-12-25,Gold,Entertainment,F,137061,20131225,2013,Dec,India
Delhi,2014-03-19,Platinum,Bills,F,214242,20140319,2014,Mar,India
Greater Mumbai,2015-02-16,Silver,Food,F,49810,20150216,2015,Feb,India
